	-0.2488
文明	0.0021
文献	0.0056
新	0.0167
新しい	0.0019
新年	0.0021
新書	0.0017
施設	0.0084
日	0.0585
日々	0.0021
日常	0.0021
日本	0.0150
旧制	0.0021
旧名	0.0021
明	0.0042
明るい	0.0021
明治大学	0.0021
明確	0.0021
昭	0.0021
昭和	0.0034
是	0.0021
時代	0.0042
時間	0.0042
普	0.0021
智	0.0021
智学	0.0021
書房	0.0021
書類	0.0021
最も	0.0019
最大限	0.0021
最寄り駅	0.0021
會	0.0021
會教	0.0021
月	0.0103
月曜日	0.0021
有する	0.0021
有名	0.0019
朝日新聞社	0.0021
木	0.0084
木徳	0.0132
末日	0.0021
本	0.0104
本山	0.0042
本庁	0.0125
本来	0.0021
本殿	0.0063
本部	0.0084
東京	0.0012
東大阪	0.0021
松野	0.0021
柱	0.0042
校	0.0021
桑田	0.0021
桜ケ丘	0.0021
検索	0.0021
楽しい	0.0021
楽天	0.0021
概要	0.0042
様々	0.0037
標榜	0.0021
止	0.0056
正信会	0.0021
正宗	0.0064
正月	0.0021
正殿	0.0052
正法	0.0021
正義	0.0021
歴る	0.0021
歴戦	0.0021
死去	0.0042
残す	0.0021
殿	0.0043
毎日	0.0021
毎月	0.0064
気持ち	0.0021
永和	0.0021
永遠	0.0021
池田	0.0009
決意	0.0021
決算	0.0021
河内永和	0.0021
沿革	0.0042
法	0.0104
法人	0.0084
法会	0.0021
法師	0.0021
法華	0.0021
法輪	0.0021
波	0.0021
活動	0.0112
派	0.0084
流出	0.0021
浄土	0.0021
浄土真宗	0.0042
浄土真宗親鸞会	0.0021
清原	0.0021
清水	0.0042
準じる	0.0021
為	0.0063
無事	0.0021
無断	0.0019
無碍	0.0021
照	0.0034
特に	0.0021
特徴	0.0016
特高	0.0021
犠牲	0.0021
現代	0.0021
現在	0.0084
現在地	0.0021
球場	0.0021
理	0.0042
理事	0.0037
理解	0.0021
瑠璃	0.0021
璽宇	0.0037
生	0.0021
生態	0.0016
生活	0.0094
生誕	0.0021
生長の家	0.0037
産業	0.0063
男子	0.0019
畳	0.0021
病気	0.0021
病院	0.0056
癖	0.0063
発展	0.0021
発揮	0.0021
発祥	0.0017
発足	0.0021
百科	0.0021
的	0.0045
皇	0.0019
盛岡	0.0019
目標	0.0016
目次	0.0021
目録	0.0037
看護	0.0021
県	0.0030
眞	0.0042
真	0.0034
真光	0.0037
真如苑	0.0037
真宗	0.0021
真澄	0.0021
真理	0.0052
眼	0.0021
知らせる	0.0021
短大	0.0012
短期大学	0.0007
研究	0.0063
研究所	0.0042
硬式	0.0021
社	0.0034
社会	0.0037
祀る	0.0037
祈り	0.0021
祈念	0.0037
祈祷	0.0021
祈願	0.0064
祖	0.0049
祝う	0.0037
神	0.0209
神事	0.0021
神国	0.0037
神智	0.0021
神業	0.0037
神葬	0.0021
神道	0.0243
神霊	0.0064
祭	0.0334
祭典	0.0167
福祉	0.0021
科学	0.0021
称す	0.0034
称する	0.0042
移動	0.0021
移転	0.0021
種	0.0021
立	0.0037
立つ	0.0021
立教	0.0075
立正佼成会	0.0037
第	0.0056
第一法規出版	0.0021
等	0.0019
米田	0.0019
精神	0.0021
系	0.0176
紀元	0.0021
純孝	0.0021
組織	0.0021
経営	0.0042
結婚式	0.0021
給食	0.0011
統一	0.0021
統一教会	0.0021
継承	0.0042
編	0.0063
編集	0.0258
練	0.0052
練習	0.0021
罪	0.0021
義務づける	0.0021
翌日	0.0019
者	0.0069
聖	0.0042
聖地	0.0052
聖徒	0.0021
育成	0.0021
育英	0.0021
脇	0.0037
自修	0.0021
自分	0.0042
自己	0.0019
自由	0.0063
自身	0.0021
至る	0.0021
花火	0.0188
芸	0.0021
芸術	0.0167
苦痛	0.0021
苦難	0.0021
茶道	0.0021
荒	0.0037
華	0.0063
華道	0.0021
落成	0.0021
葬	0.0021
葬儀	0.0021
薙	0.0037
衆院	0.0037
行	0.0039
行う	0.0094
行事	0.0037
衛生	0.0016
表	0.0042
表現	0.0042
表示	0.0056
表記	0.0042
裁判	0.0016
裕	0.0019
規模	0.0021
解く	0.0021
解散	0.0021
解脱	0.0037
解釈	0.0021
言	0.0021
言う	0.0021
訓	0.0021
記念	0.0042
証人	0.0021
詣る	0.0052
話	0.0042
誓う	0.0021
誕生	0.0063
語	0.0084
語る	0.0021
説く	0.0021
護	0.0021
讃仰	0.0021
財団	0.0021
財産	0.0011
貢献	0.0021
貴い	0.0052
資料	0.0021
資金	0.0021
起こる	0.0019
超	0.0084
身	0.0104
身の回り	0.0021
軍	0.0021
転属	0.0021
辞典	0.0021
辯天	0.0037
迎える	0.0021
近	0.0146
迫力	0.0021
通称	0.0042
連合	0.0019
逮捕	0.0017
遂断	0.0021
遊園	0.0037
運営	0.0042
過ごす	0.0021
過ごせる	0.0021
過料	0.0021
過程	0.0021
道	0.0034
道場	0.0021
道徳	0.0021
道教	0.0037
違い	0.0021
遷座	0.0037
選手	0.0011
邪魔	0.0021
部	0.0063
重要	0.0021
野球	0.0084
金光	0.0042
鉄筋	0.0021
錬成	0.0021
録	0.0021
鍬	0.0021
鎮座	0.0021
長	0.0063
長生	0.0021
門	0.0037
閉鎖	0.0021
開校	0.0034
開業	0.0019
間違える	0.0021
関係	0.0042
関連	0.0125
阿含宗	0.0021
階	0.0021
雅人	0.0021
集	0.0021
集成	0.0021
霊	0.0084
霊友会	0.0037
静岡	0.0021
非	0.0021
項目	0.0042
順	0.0063
順次	0.0021
顕正	0.0037
風物詩	0.0021
食堂	0.0019
駅	0.0017
高校	0.0021
高等	0.0056
鳥栖	0.0019
黒住	0.0037
）—　	0.0021
