	-0.3028
仙丈ケ岳	0.0039
代	0.0011
以外	0.0012
以来	0.0028
仲	0.0011
伊奈	0.0064
伊那	0.0028
会	0.0022
伝承	0.0016
伝統	0.0016
伸二	0.0016
位	0.0043
位置	0.0016
低地	0.0016
住民	0.0057
佑介	0.0016
何れ	0.0028
余	0.0016
作成	0.0016
使用	0.0014
例	0.0016
供給	0.0016
依頼	0.0095
便	0.0017
便利	0.0016
保存	0.0013
保護	0.0016
信	0.0032
信玄	0.0064
信虎	0.0016
俳人	0.0016
俳優	0.0013
倉庫	0.0016
傾斜地	0.0016
優勢	0.0016
元	0.0111
光	0.0039
光圀	0.0016
光行	0.0016
入り組む	0.0016
入口	0.0016
全国	0.0032
全域	0.0016
八	0.0016
八ヶ岳	0.0016
八田	0.0039
公共	0.0016
公募	0.0064
公園	0.0023
六科	0.0049
内	0.0043
内藤	0.0016
冬期	0.0016
出す	0.0013
出典	0.0048
出土	0.0016
出納	0.0016
出身	0.0048
分布	0.0048
分校	0.0014
切子	0.0016
列車	0.0007
初代	0.0016
初頭	0.0016
別	0.0043
利用	0.0064
到底	0.0016
前	0.0016
前方後円墳	0.0016
前衛	0.0016
副	0.0016
加賀	0.0019
加賀美	0.0016
勅使	0.0049
勢力	0.0014
化	0.0016
北	0.0191
北沢	0.0016
北沢峠	0.0016
北海道	0.0032
北部	0.0014
北都留	0.0016
区	0.0048
医学部	0.0016
十	0.0048
十日	0.0016
千葉	0.0014
千頭星山	0.0016
協議	0.0026
南	0.0556
南ア	0.0028
南北	0.0013
南南西	0.0016
南巨摩	0.0028
南湖	0.0039
南部	0.0079
南都留	0.0016
占める	0.0016
原	0.0064
友好	0.0032
双葉	0.0016
反映	0.0016
取り巻く	0.0016
受ける	0.0014
口	0.0016
古く	0.0032
古代	0.0016
古墳	0.0016
可能	0.0016
号	0.0032
号線	0.0009
各所	0.0016
合わせる	0.0016
合併	0.0061
合流	0.0032
同	0.0014
名	0.0100
名前	0.0014
名称	0.0016
含む	0.0011
呼ぶ	0.0057
品	0.0016
哲学	0.0016
唯一	0.0016
唱える	0.0016
商店	0.0013
喜光	0.0016
営業	0.0071
四川	0.0016
四方	0.0016
団体	0.0013
団地	0.0010
困難	0.0016
図る	0.0016
固有	0.0016
国	0.0016
国内	0.0048
国勢調査	0.0016
国土	0.0016
国立	0.0016
国道	0.0064
土	0.0016
土屋	0.0016
在任	0.0016
在住	0.0016
地	0.0032
地下	0.0016
地元	0.0014
地区	0.0064
地名	0.0039
地域	0.0100
地帯	0.0111
地方	0.0064
地点	0.0032
地理	0.0043
地表	0.0016
坪川	0.0028
型	0.0010
基盤	0.0016
堰	0.0028
報告	0.0016
報道	0.0016
場合	0.0016
場所	0.0014
塚	0.0016
塩崎	0.0016
境界	0.0014
増加	0.0016
増穂	0.0016
声	0.0014
外	0.0016
外部	0.0014
多	0.0012
多い	0.0064
多く	0.0016
多数	0.0016
夜叉	0.0016
夜叉神峠	0.0016
大	0.0032
大きい	0.0016
大井	0.0016
大名	0.0016
大戦	0.0013
大明	0.0016
大月	0.0016
大草	0.0016
大雨	0.0016
天井川	0.0028
夫人	0.0016
奈良田	0.0028
奥州	0.0016
女性	0.0016
妻	0.0016
姉妹	0.0032
始まる	0.0016
始末	0.0016
委員	0.0016
姿勢	0.0016
子	0.0028
字	0.0032
存在	0.0079
季節	0.0032
学校	0.0079
学者	0.0013
安全	0.0014
完全	0.0016
官	0.0016
定住	0.0016
定数	0.0016
実業	0.0016
家	0.0021
宿	0.0014
宿場	0.0013
密度	0.0014
富士	0.0016
富士吉田	0.0016
富士山	0.0016
富士川	0.0049
寸	0.0028
小	0.0014
小太郎山	0.0016
小学校	0.0286
小林	0.0014
小笠原	0.0159
小菅	0.0016
少ない	0.0048
少年	0.0016
局	0.0016
居	0.0016
山	0.0064
山々	0.0016
山中湖	0.0016
山容	0.0016
山岳	0.0032
山梨	0.0128
山梨大学	0.0016
山系	0.0016
山間	0.0064
山頂	0.0016
岩盤	0.0016
岩見沢	0.0016
岳	0.0118
峠	0.0016
峡	0.0016
峰	0.0016
崩す	0.0016
川	0.0100
州	0.0043
巨摩	0.0039
巨麻	0.0016
市	0.1125
市内	0.0079
市営	0.0016
市域	0.0049
市場	0.0032
市川	0.0049
市川大門	0.0016
市役所	0.0032
市民	0.0012
市町村	0.0016
市立	0.0016
市街地	0.0032
市議会	0.0016
市部	0.0016
市長	0.0032
常	0.0016
平坦	0.0039
平岡	0.0016
平成	0.0064
年	0.0399
年齢	0.0032
幸次	0.0016
広がる	0.0032
広大	0.0016
広河原	0.0049
庄	0.0016
庄園	0.0016
廃止	0.0016
建築	0.0048
建造	0.0014
当時	0.0016
形成	0.0032
往時	0.0016
往還	0.0016
後	0.0032
徒歩	0.0014
従来	0.0014
御	0.0064
復活	0.0016
徳島	0.0007
必ず	0.0028
必要	0.0016
忍野	0.0016
忠文	0.0016
快速	0.0014
恵まれる	0.0028
成立	0.0016
戦争	0.0016
戦後	0.0032
所	0.0095
所在地	0.0016
扇状地	0.0049
手前	0.0016
扱う	0.0014
批判	0.0028
投票	0.0039
抱く	0.0016
担当	0.0016
拠る	0.0016
拠点	0.0014
挙げる	0.0016
推計	0.0016
提供	0.0114
擁す	0.0016
支所	0.0016
支援	0.0039
改修	0.0016
改訂	0.0013
改選	0.0016
放送	0.0016
教育	0.0020
整備	0.0032
敷く	0.0016
敷地	0.0011
敷島	0.0032
文	0.0014
新	0.0032
新山梨	0.0016
新市	0.0016
方面	0.0022
旅人	0.0016
旅館	0.0016
日	0.0206
日本	0.0057
旧	0.0119
早川	0.0049
旱魃	0.0016
昌枝	0.0016
明治	0.0007
昭和	0.0065
時	0.0014
時代	0.0064
時間	0.0016
景色	0.0016
曇	0.0016
曇る	0.0016
最大	0.0013
最寄り駅	0.0016
月	0.0170
月夜	0.0016
有名	0.0014
有名人	0.0032
望める	0.0016
期	0.0012
期間	0.0016
木	0.0016
木材	0.0032
未定	0.0049
末端	0.0016
本体	0.0026
本線	0.0043
村	0.0154
村松	0.0016
杜	0.0039
来る	0.0016
東	0.0016
東京	0.0018
東側	0.0032
東洋	0.0028
東花輪	0.0016
東部	0.0014
林業	0.0016
林道	0.0016
果樹	0.0028
栄	0.0016
栄える	0.0032
株数	0.0016
桂子	0.0016
桃	0.0012
桃源郷	0.0016
桑畑	0.0016
森林	0.0016
植物	0.0016
検索	0.0016
楠原	0.0016
構える	0.0016
構想	0.0016
構造	0.0016
槍玉	0.0016
様々	0.0014
様相	0.0016
標識	0.0016
標高	0.0079
横断	0.0016
橋	0.0095
機関	0.0016
櫛形	0.0079
櫛形山	0.0028
次	0.0012
次点	0.0016
歌舞伎座	0.0016
正確	0.0016
武田	0.0028
歴	0.0016
歴史	0.0071
残す	0.0032
残る	0.0016
毎年	0.0016
比較的	0.0016
氏	0.0028
民意	0.0016
水	0.0071
水位	0.0016
水利	0.0016
水田	0.0016
水系	0.0011
氾濫	0.0039
求める	0.0032
江	0.0016
江戸	0.0048
江戸城	0.0016
決定	0.0024
決議	0.0016
沖縄	0.0010
河口湖	0.0016
河川	0.0052
河西	0.0028
沿い	0.0032
沿革	0.0032
法	0.0016
法善寺	0.0016
注ぐ	0.0016
注目	0.0016
津別	0.0016
洪水	0.0013
活発	0.0016
流れる	0.0016
流通	0.0016
浅利	0.0016
浅原	0.0028
浸水	0.0016
深い	0.0032
深澤	0.0016
清	0.0016
清ら	0.0016
温泉	0.0016
湖	0.0052
湖沼	0.0016
湛山	0.0016
湧	0.0016
源	0.0048
源氏	0.0016
溢れる	0.0016
滝沢	0.0032
激減	0.0016
灌漑	0.0016
灼く	0.0016
点	0.0028
為	0.0016
無理	0.0016
片道	0.0016
牧	0.0016
物々交換	0.0016
物見	0.0016
特例	0.0013
特別	0.0032
特有	0.0016
玄関	0.0016
現	0.0032
現れる	0.0016
現在	0.0111
環状	0.0016
生じる	0.0013
生母	0.0016
産出	0.0016
産業	0.0016
用水	0.0028
田中	0.0016
田園	0.0016
由来	0.0016
甲信越	0.0016
甲子	0.0016
甲州	0.0016
甲府	0.0150
甲府盆地	0.0016
甲斐	0.0111
甲西	0.0065
男女	0.0016
男性	0.0014
町	0.0360
町内	0.0013
町長	0.0032
画像	0.0127
略す	0.0016
番地	0.0016
番目	0.0016
番組	0.0016
異なる	0.0016
病院	0.0057
発す	0.0016
発信	0.0016
発展	0.0016
発掘	0.0016
発祥	0.0013
登山	0.0028
白峰	0.0016
白根	0.0116
百田	0.0016
百科	0.0016
的	0.0034
盆地	0.0028
盛大	0.0016
目次	0.0016
直後	0.0032
直接	0.0014
省	0.0026
県	0.0195
県内	0.0016
県立	0.0052
県議会	0.0016
真	0.0013
真理子	0.0016
眺望	0.0016
矢	0.0016
矢崎	0.0016
知る	0.0016
石川	0.0032
石橋	0.0016
確認	0.0012
社会	0.0014
社長	0.0032
祖	0.0009
神	0.0016
福田	0.0016
福祉	0.0016
秋山川	0.0016
秩父	0.0014
移動	0.0016
種	0.0016
穴水	0.0016
突如	0.0016
立ち消え	0.0016
立川	0.0016
竜王	0.0016
端	0.0016
笛吹	0.0016
第	0.0071
筆頭	0.0016
等	0.0028
築く	0.0016
篠ノ井	0.0016
紀	0.0016
約	0.0064
級	0.0032
紫色	0.0016
終戦	0.0016
組み合わせ	0.0014
組み合わせる	0.0016
経由	0.0103
結ぶ	0.0064
結果	0.0048
統計	0.0016
絶景	0.0016
続く	0.0016
総	0.0016
総務	0.0014
総理	0.0016
緑色	0.0016
線	0.0183
編	0.0016
編集	0.0288
緩やか	0.0016
縄文	0.0016
縦断	0.0028
置く	0.0013
美	0.0032
群落	0.0016
翌	0.0016
考古	0.0032
者	0.0052
聖	0.0016
脚注	0.0028
自主	0.0016
自動車	0.0032
自治体	0.0064
自然	0.0048
自生	0.0016
至る	0.0016
舟運	0.0016
航空	0.0016
芦安	0.0090
芦沢	0.0016
花	0.0008
花橋	0.0016
若草	0.0065
若草南	0.0016
英語	0.0048
荊沢	0.0028
落合	0.0016
著作	0.0012
葵	0.0016
薬師岳	0.0016
藤本	0.0016
衆議院	0.0028
行う	0.0043
行政	0.0064
街	0.0018
街道	0.0012
表	0.0016
表示	0.0014
表記	0.0095
被害	0.0016
裕一	0.0016
裕二	0.0016
複雑	0.0016
襲	0.0016
西側	0.0016
西八代	0.0028
西小学校	0.0016
西市	0.0016
西方	0.0016
西桂	0.0016
西部	0.0048
西野	0.0064
要	0.0016
見える	0.0016
見る	0.0014
規制	0.0016
規格	0.0016
規模	0.0016
観光	0.0011
観音	0.0016
解散	0.0016
解説	0.0016
言う	0.0048
計画	0.0032
記事	0.0016
設置	0.0012
設計	0.0016
話	0.0016
誕生	0.0048
語る	0.0016
調査	0.0014
議会	0.0028
議員	0.0057
議決	0.0016
豊	0.0032
豊太郎	0.0016
豊富	0.0016
貴重	0.0016
貼る	0.0016
貼付	0.0016
資源	0.0016
賑わう	0.0016
賛成	0.0016
赤石山脈	0.0028
赤色	0.0016
跡	0.0026
路線	0.0057
身延	0.0028
身延線	0.0028
車庫	0.0016
軌道	0.0009
農業	0.0016
農鳥岳	0.0016
近年	0.0064
追記	0.0016
逆	0.0016
逆転	0.0016
途中	0.0012
通う	0.0016
通行	0.0016
連なる	0.0016
連邦	0.0011
進む	0.0016
運搬	0.0016
運行	0.0016
運転	0.0023
過ごす	0.0016
過去	0.0014
過程	0.0016
道	0.0039
道志	0.0016
道路	0.0079
違い	0.0016
遠い	0.0039
選手	0.0061
選挙	0.0016
遺構	0.0016
遺物	0.0016
遺跡	0.0048
郡	0.0159
部	0.0143
部分	0.0043
郷	0.0016
都	0.0032
都市	0.0057
都留	0.0016
都道府県	0.0016
重臣	0.0016
重視	0.0016
野	0.0026
野呂川	0.0028
野牛島	0.0016
野球	0.0032
金	0.0016
金丸	0.0016
釜無川	0.0057
鉄道	0.0027
鉱	0.0016
鉱山	0.0016
銅	0.0008
鋳物師屋	0.0016
鏡中條	0.0016
長	0.0048
長い	0.0016
長遠寺	0.0016
長野	0.0052
閉鎖	0.0016
開	0.0016
開発	0.0012
開通	0.0013
開館	0.0016
間	0.0028
間ノ岳	0.0039
関わる	0.0014
関係	0.0016
関東	0.0016
関連	0.0048
限り	0.0016
院	0.0016
陸路	0.0016
隊	0.0016
際	0.0016
隠す	0.0016
隣接	0.0064
雄	0.0016
離れる	0.0016
難い	0.0016
雨降り	0.0016
電車	0.0048
青柳	0.0016
青色	0.0016
静岡	0.0064
非	0.0016
面影	0.0016
面積	0.0014
韮崎	0.0057
頂上	0.0016
項目	0.0048
頼朝	0.0016
飛行場	0.0014
食害	0.0016
飯野	0.0016
飲む	0.0014
養蚕	0.0014
館	0.0048
首相	0.0016
香織	0.0016
駅	0.0152
駅前	0.0014
駒ケ岳	0.0016
駒ヶ根	0.0016
駿	0.0016
高	0.0032
高い	0.0043
高山	0.0016
高峰	0.0016
高等	0.0057
高速	0.0009
高部	0.0016
魔女	0.0009
鰍沢	0.0039
鳥	0.0013
鳳凰	0.0016
鳴沢	0.0016
