	-0.3696
まだ	0.0013
まま	0.0013
みすず書房	0.0017
みる	0.0013
むしろ	0.0026
めぐる	0.0011
めざす	0.0013
もう	0.0013
もと	0.0013
もの	0.0118
よい	0.0013
よう	0.0054
ら	0.0013
られる	0.0071
れる	0.0381
わけ	0.0013
アジア	0.0011
アトランタ	0.0024
アフリカ	0.0118
アメリカ	0.0263
アメリカ合衆国	0.0071
アラバマ	0.0033
アルバート・ルツーリ	0.0013
アルベルト・シュバイツァー	0.0013
アングロサクソン	0.0013
アンドレイ・サハロフ	0.0013
アール	0.0012
イスラム	0.0013
インディアン	0.0013
インド	0.0008
インフラ	0.0013
ウィキペディア	0.0013
ウィキメディア・コモンズ	0.0013
エイブラハム・リンカーン	0.0033
オジー・デイヴィス	0.0013
オバマ	0.0013
カテゴリ	0.0013
ガンディー	0.0013
キッシンジャー	0.0013
キング	0.0658
キングキング	0.0013
クリストファー	0.0013
クリップ	0.0012
クローザー	0.0013
グリーン	0.0007
ケニア	0.0013
ケニス・クラーク	0.0013
ケネディ	0.0040
ケース	0.0013
ゲーム	0.0013
コメント	0.0013
コレッタ	0.0024
コロンブス	0.0013
ゴール	0.0012
シニア	0.0013
ショート	0.0013
ショーン・マクブライド	0.0013
シーン	0.0012
ジェシー・ジャクソン	0.0013
ジェームズ	0.0013
ジャクソン	0.0013
ジュニア	0.0071
ジョン	0.0013
ジョンソン	0.0040
ジョージ	0.0039
ジョージア	0.0024
スコット	0.0013
スタンフォード	0.0013
スティーヴィー・ワンダー	0.0013
ステップ	0.0026
ストークリー・カーマイケル	0.0013
スピーチ	0.0039
スラム	0.0013
セ	0.0013
センター	0.0013
ダグラス	0.0013
ダグ・ハマーショルド	0.0013
テネシー	0.0013
テル	0.0016
テロ	0.0010
テーマ	0.0026
デトロイト	0.0013
デモ	0.0026
デー	0.0013
トイレ	0.0012
トランペット	0.0012
ドミニク・ピール	0.0013
ドン	0.0011
ナス	0.0013
ナビゲーション	0.0013
ニュージャージー	0.0013
ネーション・オブ・イスラム	0.0013
ネーム	0.0013
ノエル	0.0011
ノーベル	0.0054
ノーマン・ボーローグ	0.0013
ハッキリ	0.0013
ハッピー・バースディ	0.0013
ハーフ	0.0013
バス	0.0022
バプテスト	0.0060
バラク・オバマ	0.0033
バルコニー	0.0013
バーミングハム	0.0040
パワー	0.0047
パンサー	0.0013
ヒスパニック	0.0013
ヒースロー	0.0013
ビデオ	0.0026
ファースト	0.0013
フィリップ	0.0013
フィルム	0.0013
フランクリン・ルーズベルト	0.0013
フリー	0.0013
フレデリック	0.0013
ブラック	0.0066
プロジェクト	0.0013
プロテスタントバプテスト	0.0013
プール	0.0013
ヘンリー	0.0013
ヘンリー・デイヴィッド・ソロー	0.0013
ベトナム	0.0039
ベーカー	0.0013
ペンシルベニア	0.0013
ホセイ	0.0013
ホワイトハウス	0.0013
ホース	0.0013
ボイコット	0.0013
ボストン	0.0040
ポーリング	0.0013
マイケル	0.0039
マハトマ・ガンディー	0.0024
マルコム	0.0083
マルチメディア	0.0013
マルティン・ルター	0.0013
マーシャル	0.0013
マーティン	0.0158
ミシェル	0.0013
ミシガン	0.0013
ミドル	0.0012
メイソン・テンプル	0.0013
メロ	0.0013
メンフィス	0.0033
モアハウス	0.0024
モス	0.0013
モンゴメリー	0.0024
モンゴメリー・バス・ボイコット	0.0013
モー	0.0033
ライ	0.0013
ランク	0.0013
リム	0.0013
リン	0.0012
リンカーン	0.0013
リンク	0.0022
ルネ・カサン	0.0013
ルーサー	0.0079
レイ	0.0026
レオン・ジュオー	0.0013
レスター・ピアソン	0.0013
レディ	0.0013
レポート	0.0013
レ・ドゥク・ト	0.0013
レーガン	0.0013
ロナルド	0.0009
ロレアンヌ	0.0013
ロンドン	0.0013
ローザ・パークス	0.0013
ワシントン	0.0059
ヴィリー・ブラント	0.0013
ヵ月	0.0013
ヶ月	0.0013
・	0.0013
一	0.0013
一切	0.0013
一時期	0.0013
一気に	0.0013
一瞬	0.0013
一緒	0.0013
一見	0.0013
一部	0.0026
万	0.0012
上	0.0066
上る	0.0013
下	0.0053
不	0.0013
不全	0.0013
世	0.0012
世界	0.0033
世界中	0.0013
世紀	0.0026
世論	0.0033
並ぶ	0.0013
中	0.0145
中央	0.0007
中学校	0.0010
中心	0.0013
中東	0.0013
中核	0.0013
中止	0.0013
丸腰	0.0013
主として	0.0026
主義	0.0081
予見	0.0013
事	0.0039
事件	0.0030
事典	0.0013
事務所	0.0009
事実	0.0012
事態	0.0013
二	0.0033
亡くなる	0.0013
交通	0.0009
人	0.0250
人々	0.0013
人物	0.0054
人生	0.0012
人種	0.0250
今	0.0013
今夜	0.0013
他	0.0013
付ける	0.0026
代表	0.0028
以下	0.0026
以来	0.0024
以降	0.0012
仲介	0.0013
休日	0.0013
会	0.0009
会う	0.0013
会談	0.0012
似る	0.0013
位	0.0012
位置づける	0.0013
住む	0.0013
佐藤	0.0013
体制	0.0013
体験	0.0013
何	0.0013
作成	0.0013
作曲	0.0012
併せる	0.0012
使う	0.0026
使用	0.0012
依然として	0.0013
保守	0.0013
信じる	0.0013
信条	0.0013
倒れる	0.0024
偏見	0.0024
側面	0.0026
優勝	0.0013
兄弟	0.0013
先頭	0.0013
児童	0.0012
党	0.0012
入り口	0.0013
入る	0.0026
全	0.0013
全て	0.0026
全文	0.0013
全米	0.0009
公共	0.0026
公民	0.0102
公然	0.0013
共に	0.0013
共感	0.0013
兵士	0.0013
内容	0.0026
内部	0.0013
再臨	0.0013
凶弾	0.0013
出典	0.0039
出来事	0.0013
出版	0.0030
分析	0.0013
分裂	0.0013
分離	0.0012
切る	0.0013
初	0.0026
初めて	0.0039
判決	0.0035
到達	0.0013
制	0.0013
制定	0.0054
制度	0.0013
刺殺	0.0013
前	0.0013
前年	0.0013
前日	0.0013
前途	0.0013
前進	0.0013
副	0.0013
力	0.0013
労働	0.0013
動き	0.0013
動画	0.0013
勘違い	0.0013
勝ち取る	0.0024
勝利	0.0026
勲章	0.0026
化	0.0026
北部	0.0024
区別	0.0026
半身不随	0.0013
卒業	0.0013
協和	0.0013
南部	0.0053
単なる	0.0013
博士	0.0013
即	0.0013
即興	0.0013
参加	0.0013
参戦	0.0013
参照	0.0012
参考	0.0024
反対	0.0039
反応	0.0011
反発	0.0013
収拾	0.0013
収録	0.0024
取り扱い	0.0030
取る	0.0013
取得	0.0013
取扱い	0.0013
受ける	0.0035
受章	0.0026
受賞	0.0145
可能	0.0013
台頭	0.0013
史上	0.0012
史跡	0.0009
右	0.0013
号	0.0013
各	0.0013
各地	0.0026
各州	0.0024
合衆国	0.0013
同	0.0012
同じ	0.0026
同じく	0.0013
同名	0.0013
同姓	0.0013
同年	0.0013
同店	0.0013
同意	0.0013
同時に	0.0012
同様	0.0013
名	0.0024
名前	0.0024
名演	0.0013
名誉	0.0026
向ける	0.0013
含む	0.0009
含める	0.0026
吹奏楽	0.0013
告げる	0.0013
呼び出し	0.0013
呼ぶ	0.0035
呼応	0.0013
命	0.0026
命令	0.0011
命名	0.0013
問題	0.0039
啓蒙	0.0013
喉	0.0012
嘆く	0.0013
嘘	0.0013
回	0.0012
団	0.0011
困難	0.0013
図る	0.0013
国内	0.0026
国外	0.0013
国際	0.0066
在学	0.0024
地	0.0026
地域	0.0012
地帯	0.0013
地道	0.0013
型	0.0008
基づく	0.0013
基督教	0.0013
基金	0.0013
堂	0.0013
場	0.0019
墓標	0.0013
増える	0.0026
声	0.0012
変革	0.0013
夏	0.0013
外部	0.0024
多い	0.0013
多く	0.0013
多大	0.0013
多数	0.0013
夜	0.0011
夢	0.0039
大	0.0066
大いなる	0.0013
大きい	0.0026
大会	0.0013
大学	0.0071
大戦	0.0011
大統領	0.0118
大衆	0.0013
大都市	0.0013
夫	0.0013
夫人	0.0013
失業	0.0013
奇しくも	0.0013
奪う	0.0013
女性	0.0013
奴隷	0.0066
姉妹	0.0013
始まる	0.0013
始める	0.0012
委員	0.0013
姿勢	0.0053
嫌う	0.0013
子供	0.0012
子孫	0.0026
存在	0.0013
孤立	0.0013
学ぶ	0.0013
学校	0.0008
学者	0.0011
守る	0.0013
宗教	0.0013
官	0.0013
実現	0.0013
実際	0.0013
宣言	0.0039
家	0.0017
家族	0.0013
容認	0.0024
対立	0.0013
対象	0.0013
専用	0.0012
導く	0.0013
少数	0.0013
就任	0.0066
局	0.0013
層	0.0024
山	0.0026
山頂	0.0013
岩波	0.0013
岩波書店	0.0012
州	0.0165
州兵	0.0013
州法	0.0013
工作	0.0012
工廠	0.0013
工業	0.0011
差別	0.0110
市	0.0024
市内	0.0013
市民	0.0010
市警	0.0013
席	0.0013
帰せる	0.0013
帰り道	0.0013
平和	0.0079
平易	0.0013
平等	0.0013
年	0.0508
年代	0.0013
年度	0.0013
年生	0.0012
幸せ	0.0013
幼少	0.0013
広い	0.0012
店	0.0012
店員	0.0024
度	0.0013
廃止	0.0013
建国	0.0009
弁務	0.0013
式	0.0026
弱腰	0.0024
強制	0.0013
強硬	0.0013
強行	0.0013
弾丸	0.0013
当局	0.0013
当時	0.0013
当該	0.0013
役割	0.0013
彼	0.0013
彼ら	0.0026
彼女	0.0012
待つ	0.0013
待てる	0.0013
待遇	0.0013
後	0.0105
後に	0.0013
後列	0.0013
徐々に	0.0013
得る	0.0026
徴兵	0.0013
徹底	0.0013
心配	0.0013
必然	0.0013
必要	0.0013
怒る	0.0012
思う	0.0026
思想	0.0026
性	0.0013
恐れ	0.0013
恩恵	0.0013
息子	0.0026
悪い	0.0013
悲劇	0.0013
意味	0.0026
意志	0.0013
意思	0.0024
意識	0.0026
愚か者	0.0013
愛せる	0.0013
懲役	0.0013
成功	0.0013
成立	0.0013
戦う	0.0013
戦争	0.0066
房	0.0013
所	0.0013
所在地	0.0013
手	0.0013
手伝う	0.0013
手段	0.0039
手法	0.0013
打ち出す	0.0013
打ち合う	0.0013
打つ	0.0013
批判	0.0024
投獄	0.0013
抗議	0.0024
抵抗	0.0092
押し込める	0.0013
拒絶	0.0013
拘置	0.0013
持ち込む	0.0013
持つ	0.0013
指導	0.0059
捧げる	0.0026
授与	0.0012
推進	0.0012
提出	0.0013
提唱	0.0024
搬送	0.0013
携わる	0.0013
撃つ	0.0013
撤廃	0.0047
支持	0.0040
支配	0.0017
改名	0.0026
改善	0.0013
改革	0.0011
政府	0.0079
政権	0.0043
故人	0.0013
救済	0.0013
教会	0.0022
教団	0.0003
教徒	0.0013
教材	0.0013
教科書	0.0012
教育	0.0008
数	0.0026
整備	0.0013
敵	0.0026
敵意	0.0013
文体	0.0013
文書	0.0009
文献	0.0024
新しい	0.0012
新た	0.0026
新教	0.0024
新書	0.0011
新月	0.0013
方針	0.0013
施行	0.0039
施設	0.0026
日	0.0250
日々	0.0013
日本	0.0035
日本語	0.0011
早期	0.0013
明確	0.0013
映し出す	0.0013
映像	0.0026
映画	0.0013
時	0.0012
時代	0.0039
時代遅れ	0.0024
時期	0.0024
暗殺	0.0083
暴力	0.0249
暴動	0.0013
曲	0.0027
曲目	0.0013
最初	0.0013
最前線	0.0013
最年少	0.0013
最後	0.0012
最高	0.0026
月	0.0217
月曜日	0.0026
有す	0.0013
有名	0.0047
有色	0.0013
服役	0.0013
服従	0.0013
未だ	0.0013
未遂	0.0013
来る	0.0013
果たす	0.0013
栄作	0.0013
栄光	0.0013
栄誉	0.0013
根付く	0.0013
根拠	0.0013
根絶	0.0013
棺	0.0013
検索	0.0013
業績	0.0013
極端	0.0013
楽曲	0.0061
様	0.0026
模索	0.0013
権	0.0250
権力	0.0013
橋頭堡	0.0013
機会	0.0013
機関	0.0013
次	0.0010
次第に	0.0026
歩み	0.0013
歳	0.0026
歴る	0.0013
歴史	0.0012
死	0.0024
死亡	0.0013
死去	0.0026
死後	0.0026
母国	0.0013
母親	0.0013
毎年	0.0026
比	0.0013
比べる	0.0013
民	0.0011
民主	0.0053
民族	0.0011
水	0.0024
水飲み	0.0013
汝	0.0013
決して	0.0013
決まる	0.0013
没	0.0039
法	0.0105
法令	0.0009
法律	0.0012
法案	0.0013
法的	0.0040
泥沼	0.0013
注文	0.0013
活動	0.0047
活発	0.0013
派	0.0118
派遣	0.0009
浴びる	0.0013
深い	0.0013
深刻	0.0013
満ちる	0.0013
満足	0.0013
滅びる	0.0013
滅多	0.0013
演奏	0.0013
演説	0.0065
激しい	0.0013
無くす	0.0013
無抵抗	0.0013
爆弾	0.0013
父	0.0053
父親	0.0035
片付く	0.0013
牧師	0.0211
物事	0.0013
特に	0.0053
特徴	0.0010
犬	0.0011
犯人	0.0013
状況	0.0024
狩り出す	0.0013
独居	0.0013
独立	0.0009
獲得	0.0013
現れる	0.0013
現代新書	0.0013
現在	0.0013
現場	0.0013
現状	0.0013
理想	0.0013
理由	0.0039
環境	0.0013
生い立ち	0.0024
生きる	0.0013
生まれる	0.0013
生前	0.0024
生誕	0.0013
用いる	0.0013
申	0.0013
男の子	0.0013
男性	0.0035
異なる	0.0026
病院	0.0012
発展	0.0013
発生	0.0013
登る	0.0033
登場	0.0024
白人	0.0142
百科	0.0013
的	0.0152
皆さん	0.0024
盛り上がり	0.0024
目	0.0020
目次	0.0013
直ちに	0.0013
相当	0.0013
矢先	0.0013
知り合う	0.0013
知る	0.0026
示す	0.0013
社	0.0033
社会	0.0094
祖父	0.0013
祝日	0.0033
神	0.0039
神学	0.0013
神学校	0.0013
私	0.0141
称える	0.0013
移動	0.0013
積極	0.0013
空港	0.0013
穿つ	0.0013
立ち上がる	0.0013
立てる	0.0013
章	0.0013
笑いもの	0.0013
第	0.0047
等	0.0035
箇所	0.0013
簡潔	0.0013
精力	0.0024
精神	0.0013
系	0.0121
約束	0.0024
紙幣	0.0013
素養	0.0013
累犯	0.0013
終わる	0.0039
経る	0.0013
結婚	0.0013
結成	0.0013
結果	0.0026
結論	0.0013
統治	0.0012
絶大	0.0013
継ぐ	0.0024
続く	0.0013
続ける	0.0013
緑	0.0009
編	0.0013
編集	0.0173
罪	0.0013
署名	0.0013
義務付ける	0.0013
考える	0.0012
者	0.0108
肝炎	0.0012
肯定	0.0013
育てる	0.0013
脊髄	0.0010
脚注	0.0024
脱す	0.0013
脳卒中	0.0013
腎	0.0013
自ら	0.0066
自伝	0.0013
自由	0.0053
自称	0.0013
自覚	0.0013
自身	0.0053
至る	0.0013
良心	0.0013
色	0.0013
英語	0.0039
蔓延	0.0013
融和	0.0013
行う	0.0106
行く	0.0013
行ける	0.0013
行脚	0.0013
行進	0.0035
術	0.0013
街	0.0007
表	0.0013
表示	0.0024
裁判所	0.0026
襲う	0.0013
要	0.0013
要因	0.0013
見せる	0.0039
見る	0.0035
規模	0.0013
観客	0.0013
解放	0.0061
解決	0.0026
言いふらす	0.0013
言葉	0.0026
討論	0.0013
記	0.0013
記事	0.0013
記念	0.0026
記述	0.0012
記録	0.0012
設ける	0.0013
設立	0.0008
許す	0.0013
訴え	0.0013
訴える	0.0039
評価	0.0026
話	0.0039
詳しい	0.0013
誕生	0.0079
語る	0.0039
説	0.0012
説教	0.0012
諸	0.0013
講演	0.0013
講談社	0.0016
警官	0.0013
警察	0.0026
警棒	0.0013
議会	0.0047
譲る	0.0013
貢献	0.0013
貧困	0.0013
貫く	0.0013
賞	0.0065
赤	0.0008
赤十字	0.0024
起きる	0.0013
起こす	0.0013
車内	0.0011
軍	0.0013
載せる	0.0013
近い	0.0013
近く	0.0013
逃亡	0.0013
通常	0.0013
連合	0.0024
連盟	0.0039
連邦	0.0054
逮捕	0.0043
進む	0.0013
遊ぶ	0.0026
遊説	0.0024
運動	0.0366
運用	0.0013
過激	0.0033
達	0.0013
達す	0.0026
違憲	0.0024
選挙	0.0013
邪魔	0.0013
部	0.0013
部門	0.0013
重	0.0013
重要	0.0013
金	0.0026
長生き	0.0026
間	0.0012
間もなく	0.0013
関わる	0.0012
関係	0.0026
関連	0.0039
闘う	0.0013
闘争	0.0013
階段	0.0013
隔絶	0.0013
際	0.0039
障害	0.0012
隣	0.0012
集	0.0013
集会	0.0013
雇用	0.0024
難民	0.0013
青年	0.0012
非	0.0250
音楽	0.0013
頂上	0.0026
頂点	0.0013
頃	0.0013
項	0.0012
項目	0.0026
飲む	0.0012
飲食	0.0013
驚く	0.0013
高い	0.0012
高圧	0.0013
高校	0.0013
高等	0.0012
高邁	0.0013
黄金	0.0026
黒人	0.0319
