	-0.3770
ヴィラ	0.0050
ヴェラ・バイシンナー	0.0050
ヴェルナー	0.0152
ヴェルナー・ペーター・プフェファー	0.0050
一	0.0347
一家	0.0198
一緒	0.0050
上	0.0248
下	0.0050
世界	0.0082
中	0.0050
中将	0.0050
主義	0.0114
了解	0.0050
予定	0.0050
事件	0.0038
事典	0.0050
二	0.0041
五	0.0045
人	0.0546
他	0.0050
会社	0.0050
住人	0.0050
作成	0.0050
使用	0.0089
侵略	0.0050
保安	0.0050
偽名	0.0050
儲ける	0.0050
兄弟	0.0149
党	0.0089
入り	0.0050
入る	0.0149
全土	0.0050
再び	0.0050
写る	0.0089
写真	0.0248
出典	0.0050
出動	0.0050
加える	0.0050
労働	0.0050
勤務	0.0050
北部	0.0045
医	0.0099
医師	0.0114
南アフリカ	0.0050
占領	0.0041
危険	0.0089
参考	0.0045
反	0.0123
収容	0.0312
受ける	0.0045
同じく	0.0099
同地	0.0050
同室	0.0089
同居	0.0089
含める	0.0050
呼ぶ	0.0045
固める	0.0045
国家	0.0034
場所	0.0045
外科	0.0050
外部	0.0045
多い	0.0050
夜	0.0041
大戦	0.0082
夫妻	0.0050
女性	0.0050
妻	0.0050
始まる	0.0050
子供	0.0045
学ぶ	0.0050
完全	0.0050
実業	0.0050
家	0.0064
尊大	0.0050
少年	0.0050
州	0.0045
帝国	0.0134
平和	0.0050
年	0.0757
年生	0.0045
店	0.0045
延期	0.0050
引き取る	0.0050
強制	0.0298
彼	0.0100
彼女	0.0089
後	0.0198
得る	0.0050
恋人	0.0050
息子	0.0198
悟る	0.0050
患者	0.0032
悪い	0.0050
悪役	0.0050
愛人	0.0050
態度	0.0099
成功	0.0050
戦後	0.0050
所	0.0397
批判	0.0045
折り合い	0.0050
掌握	0.0050
掲げる	0.0050
支援	0.0041
改名	0.0050
政党	0.0045
政権	0.0041
政策	0.0050
故国	0.0050
数	0.0050
文献	0.0045
日	0.0248
日記	0.0298
時代	0.0099
暮らす	0.0050
暴動	0.0050
曹長	0.0050
月	0.0286
有る	0.0050
期	0.0038
本格	0.0050
机	0.0038
検索	0.0050
次	0.0076
次々	0.0050
歯科	0.0149
死亡	0.0248
殺害	0.0050
母	0.0050
水晶	0.0050
決意	0.0050
没	0.0149
法	0.0099
深町	0.0050
父	0.0050
版	0.0050
犠牲	0.0050
狂信	0.0050
猫	0.0050
率いる	0.0050
生まれる	0.0050
生活	0.0223
略歴	0.0045
番地	0.0050
病院	0.0045
百科	0.0050
的	0.0107
皮肉る	0.0050
相談	0.0099
眞理子	0.0050
知り合う	0.0050
社会	0.0045
禁じる	0.0050
移住	0.0248
移動	0.0050
立場	0.0050
立法	0.0050
第	0.0089
系	0.0267
経る	0.0050
経営	0.0050
経歴	0.0045
結婚	0.0149
続く	0.0050
総督	0.0050
編集	0.0123
織物	0.0050
置く	0.0082
者	0.0082
職業	0.0050
自身	0.0050
英語	0.0149
著	0.0050
著者	0.0050
行う	0.0089
衣服	0.0050
表記	0.0050
見る	0.0089
親しい	0.0050
親衛隊	0.0089
記事	0.0050
訳	0.0045
診療	0.0045
説教	0.0089
警察	0.0050
販売	0.0038
資格	0.0041
賛成	0.0050
踏み込む	0.0050
軍	0.0149
軍人	0.0050
迫る	0.0050
迫害	0.0050
送る	0.0099
逃れる	0.0050
通り	0.0045
通報	0.0050
通過	0.0045
逮捕	0.0082
部隊	0.0045
都合	0.0045
長い	0.0050
開業	0.0134
間	0.0045
関係	0.0050
閣下	0.0050
際	0.0050
隠れる	0.0050
隠れ家	0.0282
離れる	0.0050
離婚	0.0099
非	0.0099
