	-0.3746
ナビゲーション	0.0020
バス	0.0025
バス停	0.0020
フェイス	0.0018
フリー	0.0020
ベース	0.0020
マッサージ	0.0020
モーテル	0.0020
ランド	0.0091
リンク	0.0033
ヰタ・セクスアリス	0.0020
一	0.0100
一流	0.0020
一緒	0.0020
一葉	0.0036
一部	0.0060
丁	0.0049
丁目	0.0120
七	0.0020
七不思議	0.0020
七夕	0.0020
三	0.0033
三ノ輪	0.0049
上	0.0020
上がる	0.0020
上がれる	0.0020
上人	0.0020
下がる	0.0020
下宿	0.0020
不可能	0.0036
不死鳥	0.0020
世界	0.0016
中	0.0020
中公新書	0.0020
中心	0.0020
主	0.0018
主催	0.0020
事典	0.0020
事実	0.0018
事項	0.0020
二	0.0033
五	0.0018
亡き後	0.0020
交わす	0.0020
交差点	0.0040
交通	0.0043
京町	0.0020
人	0.0040
人形	0.0018
人身	0.0036
他	0.0020
付き	0.0040
付ける	0.0060
代目	0.0020
令	0.0020
以前	0.0020
以降	0.0072
仮	0.0020
伝説	0.0020
位置付ける	0.0020
低湿	0.0020
住居	0.0020
作る	0.0018
作品	0.0007
作成	0.0020
使用	0.0036
依然	0.0020
個室	0.0049
健全	0.0018
側	0.0020
側面	0.0020
傾ける	0.0020
傾城	0.0036
元	0.0020
光	0.0016
免責	0.0020
入口	0.0040
入谷	0.0020
全国	0.0020
全焼	0.0020
全盛期	0.0020
八	0.0020
公娼	0.0036
公布	0.0020
公許	0.0020
公認	0.0040
六	0.0020
内	0.0018
内容	0.0040
再	0.0020
再建	0.0020
写真	0.0040
処置	0.0020
出す	0.0033
出入	0.0020
出入口	0.0020
出典	0.0100
出来る	0.0040
出身	0.0040
初めて	0.0020
別称	0.0020
制限	0.0020
前借	0.0020
前後	0.0016
剣豪	0.0020
割	0.0020
劣悪	0.0020
助	0.0020
労働	0.0020
勿論	0.0020
化	0.0100
北	0.0040
北側	0.0020
北国	0.0020
北池	0.0020
区	0.0240
区域	0.0016
十	0.0040
千	0.0040
千住	0.0020
午前	0.0020
協力	0.0020
占める	0.0020
参照	0.0036
参考	0.0036
取り崩す	0.0020
取締	0.0020
受ける	0.0018
台東	0.0091
各	0.0020
吉	0.0020
吉原	0.0177
同	0.0036
同様	0.0060
同然	0.0020
名	0.0072
名前	0.0018
名所	0.0072
含む	0.0014
周囲	0.0040
周辺	0.0020
呼ぶ	0.0090
命じる	0.0020
命日	0.0020
和歌	0.0020
品川	0.0020
商い	0.0020
喧嘩	0.0020
営む	0.0020
営業	0.0198
四	0.0046
団	0.0016
困窮	0.0020
国	0.0040
園	0.0020
土手	0.0082
土方	0.0020
地	0.0120
地下鉄	0.0016
地名	0.0049
地域	0.0090
地理	0.0018
地震	0.0020
坂	0.0060
型	0.0012
城	0.0015
城下	0.0020
執る	0.0020
堀	0.0120
堀之内	0.0020
堤	0.0020
場	0.0014
場所	0.0018
塔	0.0020
塗り	0.0020
増員	0.0020
売上	0.0020
売女	0.0020
売春	0.0099
売買	0.0036
売買春	0.0020
変える	0.0018
外出	0.0020
外界	0.0020
外部	0.0036
多い	0.0020
多く	0.0040
多数	0.0020
大	0.0120
大きい	0.0020
大ぶり	0.0020
大名	0.0020
大幅	0.0036
大御所	0.0020
大戦	0.0016
大正	0.0018
大火	0.0082
大通	0.0020
大門	0.0140
女	0.0018
女性	0.0040
如く	0.0020
始まる	0.0020
娼妓	0.0020
嫌がる	0.0020
字	0.0020
存在	0.0020
宅	0.0020
安政	0.0020
定着	0.0020
実情	0.0020
実態	0.0036
実施	0.0018
客	0.0040
客層	0.0020
客引き	0.0020
家康	0.0049
宿	0.0036
宿場	0.0049
富	0.0020
寛永寺	0.0020
寝る	0.0020
寺	0.0072
将軍	0.0011
小史	0.0020
小店	0.0020
小間物	0.0020
屋	0.0080
山谷	0.0061
岐阜	0.0020
川崎	0.0020
川柳	0.0036
巡らす	0.0020
左手	0.0020
巨万	0.0020
差	0.0036
市	0.0036
市街	0.0020
帰り	0.0020
幅	0.0020
幕府	0.0060
平行	0.0020
年	0.0611
広大	0.0020
庄司	0.0020
序列	0.0020
店	0.0090
店舗	0.0020
度目	0.0040
廃止	0.0040
建つ	0.0020
建物	0.0040
建立	0.0020
建設	0.0036
弁天	0.0020
引く	0.0020
弱	0.0040
張店	0.0020
当	0.0012
当たる	0.0020
当地	0.0020
形態	0.0009
彩色	0.0020
役割	0.0020
後	0.0020
後ろ	0.0020
後ろ髪	0.0020
御所	0.0009
復元	0.0020
復活	0.0040
循環	0.0020
徳川	0.0020
必要	0.0060
忌	0.0020
忌む	0.0020
思い	0.0020
性	0.0040
性的	0.0020
悪い	0.0020
情報	0.0020
意見	0.0020
慰霊	0.0020
戒名	0.0040
手	0.0020
投	0.0020
投げ込む	0.0020
抱く	0.0020
持つ	0.0020
指す	0.0040
指令	0.0020
指名	0.0016
振り返る	0.0020
措置	0.0018
描く	0.0020
提示	0.0020
撤去	0.0020
改正	0.0040
改装	0.0020
教養	0.0020
数	0.0020
整える	0.0020
文化	0.0033
文字通り	0.0020
文左衛門	0.0020
文献	0.0054
新	0.0080
新しい	0.0018
新宿	0.0020
新規	0.0020
新造	0.0020
新選	0.0036
方	0.0060
方面	0.0014
施行	0.0280
旅館	0.0020
日	0.0080
日光	0.0020
日本	0.0054
日本一	0.0020
日本堤	0.0036
日本橋	0.0061
日比谷線	0.0020
日立	0.0020
日雇い	0.0020
旧態	0.0020
明	0.0020
明治	0.0086
明記	0.0020
昭和	0.0049
時	0.0036
時代	0.0160
時間	0.0020
暦	0.0020
最盛	0.0020
月	0.0082
有名	0.0018
朝顔	0.0020
期	0.0061
木	0.0020
木材	0.0020
木造	0.0014
札差	0.0020
束	0.0036
条	0.0016
条例	0.0049
東京	0.0136
東日本	0.0016
東海道	0.0020
東陽	0.0036
板橋	0.0020
枕	0.0020
果たす	0.0020
柳	0.0060
格式	0.0020
梅	0.0020
森	0.0020
植える	0.0020
検索	0.0020
業務	0.0060
極めて	0.0020
楼門	0.0020
構える	0.0020
樋口	0.0040
橋	0.0020
機会	0.0020
機能	0.0020
次	0.0015
歌舞伎町	0.0020
歓楽街	0.0020
正式	0.0020
正面	0.0036
武士	0.0120
武蔵	0.0020
歳	0.0020
歳三	0.0020
歴史	0.0036
死す	0.0020
残る	0.0100
毎年	0.0020
比較	0.0018
民主	0.0020
永井	0.0020
江戸	0.0240
江戸城	0.0020
江東	0.0049
池	0.0018
池袋本	0.0020
治安	0.0020
沿い	0.0020
泉	0.0020
法	0.0200
法律	0.0072
洒落本	0.0020
洲崎	0.0072
活動	0.0018
流	0.0008
浄	0.0036
浅草	0.0061
浮世絵	0.0020
浴場	0.0049
消える	0.0020
深い	0.0020
減少	0.0018
源	0.0020
溝	0.0014
火	0.0020
炎上	0.0020
焼失	0.0036
物語	0.0036
特に	0.0040
特例	0.0049
特殊	0.0054
犠牲	0.0020
状	0.0018
状態	0.0020
玄関	0.0020
玉ノ井	0.0020
現在	0.0300
現行	0.0040
甚内	0.0020
生い茂る	0.0020
生まれる	0.0020
産業	0.0020
田んぼ	0.0020
田圃	0.0020
由来	0.0020
男	0.0018
町	0.0080
町人	0.0040
略す	0.0020
番	0.0080
異名	0.0020
異聞	0.0020
疑い	0.0020
発信	0.0020
発生	0.0020
登場	0.0018
登楼	0.0020
百科	0.0020
的	0.0058
皮肉る	0.0020
目次	0.0020
目的	0.0020
直近	0.0020
相変わらず	0.0020
真源寺	0.0020
知る	0.0060
石井	0.0020
石碑	0.0020
社交	0.0020
神社	0.0020
禁止	0.0026
禿	0.0020
秘話	0.0020
移す	0.0020
移動	0.0020
移転	0.0020
程度	0.0020
空襲	0.0020
窺える	0.0020
竜泉	0.0036
笑う	0.0020
笠	0.0020
第	0.0036
等	0.0180
等しい	0.0020
箇所	0.0020
築く	0.0060
籠	0.0036
籬	0.0020
系統	0.0033
紀伊国屋	0.0020
細見	0.0020
組	0.0025
組合	0.0020
経営	0.0020
経済	0.0018
統計	0.0020
絵葉書	0.0020
継続	0.0036
総	0.0040
線	0.0049
編む	0.0020
編集	0.0198
縁	0.0020
縛る	0.0020
繋ぐ	0.0020
繰り広げる	0.0020
美女	0.0020
考慮	0.0020
者	0.0049
脚注	0.0036
自動車	0.0020
自由	0.0020
至る	0.0020
舞台	0.0040
船	0.0020
良助	0.0020
花	0.0010
花街	0.0036
花魁	0.0049
芸	0.0020
苦界	0.0020
茶屋	0.0020
茶道	0.0020
草	0.0040
荒川線	0.0020
荷風	0.0049
葦	0.0036
葬る	0.0036
葺屋	0.0020
行う	0.0018
行き来	0.0020
街	0.0034
街道	0.0061
街頭	0.0020
衣紋	0.0049
表現	0.0020
表示	0.0036
衰退	0.0020
袋	0.0020
裏	0.0036
要	0.0020
見る	0.0018
見世	0.0020
見舞う	0.0020
見返り	0.0020
見通せる	0.0020
規制	0.0080
規模	0.0020
親不孝	0.0020
観光	0.0041
解放	0.0015
言う	0.0020
記事	0.0060
記述	0.0018
訪れる	0.0020
設ける	0.0020
許可	0.0040
詠む	0.0020
試衛	0.0020
詩碑	0.0020
詳細	0.0020
誇る	0.0018
誕生	0.0020
語り	0.0014
語源	0.0020
説	0.0036
読む	0.0020
謎	0.0020
豊島	0.0020
豪遊	0.0020
貸座敷	0.0020
資料	0.0020
赤	0.0036
赴く	0.0020
起源	0.0036
跡地	0.0020
路地	0.0020
身	0.0020
身なり	0.0020
身分	0.0036
身寄り	0.0020
軒	0.0072
転業	0.0020
込	0.0020
迎える	0.0020
近く	0.0020
近代	0.0020
近辺	0.0036
近隣	0.0020
返す	0.0020
逃亡	0.0020
通う	0.0020
通じる	0.0020
通す	0.0020
通り	0.0126
通称	0.0020
連れ込む	0.0020
進む	0.0020
遊び	0.0036
遊女	0.0220
遊客	0.0049
遊廓	0.0137
遊郭	0.0091
道	0.0016
適正	0.0049
適法	0.0036
郊外	0.0020
部	0.0020
都	0.0140
都内	0.0020
都区	0.0020
都営	0.0020
都電	0.0020
酔	0.0020
醒	0.0020
野暮	0.0020
金	0.0020
金津	0.0020
金貸し	0.0020
釣瓶	0.0020
鉄	0.0018
門	0.0018
開拓	0.0036
開設	0.0036
閑寺	0.0036
間	0.0090
間夫	0.0020
関東大震災	0.0036
関連	0.0060
防ぐ	0.0016
防止	0.0140
防犯	0.0020
限り	0.0040
限る	0.0020
隔絶	0.0020
際	0.0040
隠す	0.0040
隠居	0.0020
集まる	0.0054
霊	0.0020
非	0.0020
面積	0.0018
頃	0.0040
項目	0.0060
題材	0.0020
顔	0.0020
類	0.0040
風	0.0040
風俗	0.0099
風営法	0.0036
飯盛	0.0020
飲食	0.0020
館	0.0020
馴染み	0.0020
駅	0.0033
駿府	0.0036
高等	0.0018
鳥	0.0016
鴎外	0.0020
鶯谷	0.0020
黄表紙	0.0020
黒	0.0020
黛	0.0020
